   	SALES_NO	SALES_SEQ	DIVISION_CODE	COMPANY_CODE	PRODUCT_CODE	PRODUCT_NAME	PRODUCT_UNIT	PRODUCT_ASSETS_TYPE	HS_CODE	PROD_DIVISION_CODE	QUANTITY	UNIT_PRICE	COUNT_UNIT	AMOUNT	AMOUNT_FOREIGN	CURRENCY	EXCHANGE_RATE	EXCHANGE_DATE	STANDARD	NET_WEIGHT	GROSS_WEIGHT	WEIGHT_UNIT	PREFERENCE_CRITERION	EXPORT_DECLARE_NO	EXPORT_DECLARE_DATE	COO_TYPE	COO_CERTIFY_NO	ORDER_NO	ORDER_SEQ	SALES_ORDER_NO	SALES_ORDER_SEQ	SP_COO_YN	SP_FILE_PATH	SP_FILE_NAME	SP_ORIGIN_FILE_NAME	FILE_NUMBER	BOM_STATUS	STATUS	BOM_YYYYMM	BOM_DIVISION_CODE	INTG_INTERFACE_TRANS_ID	CUSTOMER_ITEM_CODE	DELIVERY_CUSTOMER_CODE	DECISION_YN	INVOICE_HEADER_ID	INVOICE_LINE_ID	ATTRIBUTE01	ATTRIBUTE02	ATTRIBUTE03	ATTRIBUTE04	ATTRIBUTE05	CREATE_DATE	CREATE_BY	UPDATE_DATE	UPDATE_BY	EXPORT_ACCEPT_DATE	EXPORT_DECLARE_SEQ	INVOICE_FOB_AMOUNT
3628	95251597	14	PLS101	PLS100	4131855AA	FUEL TANK ASSY HMC CN7 HEV PE NA	UN	P	870899	PLS101	110.0000000000	160803.0000000000	KG	17688330.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3629	95251597	13	PLS101	PLS100	4131853AA	FUEL TANK ASSY HMC CN7 HEV PE DOM	UN	P	870899	PLS101	16.0000000000	163453.0000000000	KG	2615248.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3630	95251597	12	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	32.0000000000	110861.0000000000	KG	3547552.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3631	95251597	11	PLS101	PLS100	4120906AB	QXK 완성품_31100 K2500_Q05_NA GSL MPI	UN	P	870899	PLS101	176.0000000000	112859.0000000000	KG	19863184.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3632	95251597	10	PLS101	PLS100	4120923AB	QXK 완성품_31100 K2300_Q04_KOBD GSL MPI	UN	P	870899	PLS101	30.0000000000	115257.0000000000	KG	3457710.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3633	95252685	13	PLS101	PLS100	4131843AA	FUEL TANK ASSY GEN EURO HMC SG2 HEV	UN	P	870899	PLS101	1.0000000000	164697.0000000000	KG	164697.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3634	95252685	12	PLS101	PLS100	4131841AA	FUEL TANK ASSY DOM KLEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	13.0000000000	170984.0000000000	KG	2222792.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3635	95252685	11	PLS101	PLS100	4131842AA	FUEL TANK ASSY EURO OVER 6D HMC SG2 HEV	UN	P	870899	PLS101	354.0000000000	166050.0000000000	KG	58781700.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3636	95252685	10	PLS101	PLS100	4131844AA	FUEL TANK ASSY NA LEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	118.0000000000	167764.0000000000	KG	19796152.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3637	95257263	10	PLS101	PLS100	4129904AA	JK 완성품_31100 AR500_FT05_GSL_US LEV3	UN	P	870899	PLS101	53.0000000000	194282.0000000000	KG	10296946.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3638	95264926	10	PLS101	PLS100	4131841AA	FUEL TANK ASSY DOM KLEVⅢ HMC SG2 HEV	UN	P	870899	PLS101	50.0000000000	170984.0000000000	KG	8549200.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3639	95257279	13	PLS101	PLS100	4158424AA	FTA DSL OFF-ROAD GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	11.0000000000	212607.0000000000	KG	2338677.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3640	95257279	12	PLS101	PLS100	4158405AA	FTA DSL GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	44.0000000000	210393.0000000000	KG	9257292.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3641	95257279	11	PLS101	PLS100	4158422AA	FTA GSL OFF-ROAD KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	37.0000000000	246597.0000000000	KG	9124089.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3642	95257279	10	PLS101	PLS100	4158401AA	FTA GSL KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	12.0000000000	244382.0000000000	KG	2932584.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3643	95252690	10	PLS101	PLS100	7110025AA	HDPE EXXON	KG	R	390120	PLS101	6800.0000000000	2000.0000000000	KG	13600000.0000000000																							0	1			95833		1001828									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3644	95257249	14	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	16.0000000000	173152.0000000000	KG	2770432.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3645	95257249	13	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	68.0000000000	173152.0000000000	KG	11774336.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3646	95257249	12	PLS101	PLS100	4122619AA	C300 X150 완성품_22100 35200_DG_KOBD	UN	P	870899	PLS101	47.0000000000	209200.0000000000	KG	9832400.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3647	95257249	11	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	1.0000000000	211879.0000000000	KG	211879.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3648	95257249	10	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	25.0000000000	211879.0000000000	KG	5296975.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3649	95257252	10	PLS101	PLS100	4122624AA	FUEL TANK ASSY EU KGM J140 HEV(J145)	UN	P	870899	PLS101	15.0000000000	256276.0000000000	KG	3844140.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3650	95257251	11	PLS101	PLS100	4120816AA	SYM SCR Y460 Q260 25L, 탱크 아쎄이	UN	P	870899	PLS101	32.0000000000	374162.0000000000	KG	11973184.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3651	95257251	10	PLS101	PLS100	4120812AC	SYMC SCR Y450 25L_39100 36102	UN	P	870899	PLS101	9.0000000000	360895.0000000000	KG	3248055.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3652	95257250	13	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	116.0000000000	3897.0000000000	KG	452052.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3653	95257250	12	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	56.0000000000	3897.0000000000	KG	218232.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3654	95257250	11	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	116.0000000000	3897.0000000000	KG	452052.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3655	95257250	10	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	56.0000000000	3897.0000000000	KG	218232.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3656	95257245	18	PLS101	PLS100	4115763AM	FTA FWD NA_1TU_9BUX KYO, 60010556, HSC	UN	P	870899	PLS101	173.0000000000	255301.0000000000	KG	44167073.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3657	95257245	17	PLS101	PLS100	4140701AN	FWD NA_LEVIII GM 9BQX, 60010474, HP7	UN	P	870899	PLS101	17.0000000000	268940.0000000000	KG	4571980.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3658	95257245	16	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	14.0000000000	231564.0000000000	KG	3241896.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3659	95257245	15	PLS101	PLS100	4115738AS	FTA FWD KR GMW 9BUX KYO, 60010561, HSJ	UN	P	870899	PLS101	3.0000000000	252059.0000000000	KG	756177.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3660	95257245	14	PLS101	PLS100	4115709AS	FTA FWD NA GMW 9BUX KYO, 60010555,HSB	UN	P	870899	PLS101	155.0000000000	252059.0000000000	KG	39069145.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3661	95257245	13	PLS101	PLS100	4115713AS	FTA AWD NA GMW 9BUX KYO, 60010559,HSG	UN	P	870899	PLS101	237.0000000000	278455.0000000000	KG	65993835.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3662	95257245	12	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	258.0000000000	266380.0000000000	KG	68726040.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3663	95257245	11	PLS101	PLS100	4115769AJ	FTA FWD E85_1TU_9BUX KYO, 60010558, HSF	UN	P	870899	PLS101	51.0000000000	235559.0000000000	KG	12013509.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3664	95257245	10	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	103.0000000000	281651.0000000000	KG	29010053.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3665	95268928	10	PLS101	PLS100	4140711AD	LEVIII E85 VIP BUI GM 9BQX, 60010682,HU3	UN	P	870899	PLS101	1.0000000000	269589.0000000000	KG	269589.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3666	95257246	12	PLS101	PLS100	4140713AB	FWD NA_LEVIII GM 9BQX, 60010474B,HP7(B)	UN	P	870899	PLS101	111.0000000000	265453.0000000000	KG	29465283.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3667	95257246	11	PLS101	PLS100	4140708AJ	FWD E85 GM 9BQX KYO, 60010479, HRC	UN	P	870899	PLS101	868.0000000000	266380.0000000000	KG	231217840.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3668	95257246	10	PLS101	PLS100	4140714AB	FWD KR_KLEVIII GM 9BQX, 60010478B,HRB(B)	UN	P	870899	PLS101	46.0000000000	237580.0000000000	KG	10928680.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3669	95257284	10	PLS101	PLS100	4149001AA	JKa 연료탱크 아쎄이	UN	P	870899	PLS101	108.0000000000	197046.0000000000	KG	21280968.0000000000																							0	1			95833		1001591									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3670	95252681	11	PLS101	PLS100	4141505AA	FUEL TANK ASSY HMC SX2 NA MPI, 47리터	UN	P	870899	PLS101	213.0000000000	218426.0000000000	KG	46524738.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3671	95252681	10	PLS101	PLS100	4141504AA	FUEL TANK ASSY HMC SX2 NA TGDI	UN	P	870899	PLS101	123.0000000000	245616.0000000000	KG	30210768.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3672	95252684	10	PLS101	PLS100	4149104AA	FUEL TANK COMPLETE HMC US4 HEV	UN	P	870899	PLS101	58.0000000000	178035.0000000000	KG	10326030.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3673	95252682	10	PLS101	PLS100	4129902AA	JK 완성품_31100 AR000_FT01_GSL_DOM	UN	P	870899	PLS101	147.0000000000	192778.0000000000	KG	28338366.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3674	95252683	16	PLS101	PLS100	4131853AA	FUEL TANK ASSY HMC CN7 HEV PE DOM	UN	P	870899	PLS101	19.0000000000	163453.0000000000	KG	3105607.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3675	95252683	15	PLS101	PLS100	4120906AB	QXK 완성품_31100 K2500_Q05_NA GSL MPI	UN	P	870899	PLS101	151.0000000000	112859.0000000000	KG	17041709.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3676	95252683	14	PLS101	PLS100	4131854AA	FUEL TANK ASSY HMC CN7 HEV PE GEN	UN	P	870899	PLS101	22.0000000000	156950.0000000000	KG	3452900.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3677	95252683	13	PLS101	PLS100	4120905AB	QXK 완성품_31100 K2200_Q03_GEN GSL MPI	UN	P	870899	PLS101	50.0000000000	106655.0000000000	KG	5332750.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3678	95252683	12	PLS101	PLS100	4120923AB	QXK 완성품_31100 K2300_Q04_KOBD GSL MPI	UN	P	870899	PLS101	39.0000000000	115257.0000000000	KG	4495023.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3679	95252683	11	PLS101	PLS100	4120903AB	QXK 완성품_31100 K2000_Q01_EURO GSL MPI	UN	P	870899	PLS101	34.0000000000	110861.0000000000	KG	3769274.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3680	95252683	10	PLS101	PLS100	4131855AA	FUEL TANK ASSY HMC CN7 HEV PE NA	UN	P	870899	PLS101	70.0000000000	160803.0000000000	KG	11256210.0000000000																							0	1			95833		1000929									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3681	95268978	11	PLS101	PLS100	4141525AA	FUEL TANK ASSY NA NU2.0 HMC SP3 ICE	UN	P	870899	PLS101	1.0000000000	216769.0000000000	KG	216769.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3682	95268978	10	PLS101	PLS100	4141522AA	FUEL TANK ASSY GEN_EUR GAM2 HMC SP3 ICE	UN	P	870899	PLS101	15.0000000000	213027.0000000000	KG	3195405.0000000000																							0	1			95833		1000932									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3683	95264914	12	PLS101	PLS100	4158405AA	FTA DSL GEN_AUS HKMC TK1 KYO	UN	P	870899	PLS101	63.0000000000	210393.0000000000	KG	13254759.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3684	95264914	11	PLS101	PLS100	4158422AA	FTA GSL OFF-ROAD KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	7.0000000000	246597.0000000000	KG	1726179.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3685	95264914	10	PLS101	PLS100	4158401AA	FTA GSL KLEVIII HKMC TK1 KYO	UN	P	870899	PLS101	6.0000000000	244382.0000000000	KG	1466292.0000000000																							0	1			95833		1000930									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3686	95257253	13	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	45.0000000000	3897.0000000000	KG	175365.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3687	95257253	12	PLS101	PLS100	7520286AA	SYMC X150 C300 LH STRAP_22210 37100	UN	R	830230	PLS101	115.0000000000	3897.0000000000	KG	448155.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3688	95257253	11	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	115.0000000000	3897.0000000000	KG	448155.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3689	95257253	10	PLS101	PLS100	7520287AA	SYMC X150 C300 RH STRAP_22220 37100	UN	R	830230	PLS101	45.0000000000	3897.0000000000	KG	175365.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3690	95257254	10	PLS101	PLS100	4122626AA	FUEL TANK ASSY EUR KGM J140 HEV(J145)	UN	P	870899	PLS101	5.0000000000	215268.0000000000	KG	1076340.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3691	95257257	14	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	93.0000000000	173152.0000000000	KG	16103136.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3692	95257257	13	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	1.0000000000	211879.0000000000	KG	211879.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3693	95257257	12	PLS101	PLS100	4122604AA	C300 X150 완성품_22100 37300_9EG5_4WD EUR	UN	P	870899	PLS101	2.0000000000	173152.0000000000	KG	346304.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3694	95257257	11	PLS101	PLS100	4122619AA	C300 X150 완성품_22100 35200_DG_KOBD	UN	P	870899	PLS101	21.0000000000	209200.0000000000	KG	4393200.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3695	95257257	10	PLS101	PLS100	4122623AA	X150 C300_완성품_2100 37150_9D5_KOBD	UN	P	870899	PLS101	6.0000000000	211879.0000000000	KG	1271274.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3696	95257255	10	PLS101	PLS100	4122624AA	FUEL TANK ASSY EU KGM J140 HEV(J145)	UN	P	870899	PLS101	32.0000000000	256276.0000000000	KG	8200832.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3697	95257256	12	PLS101	PLS100	4120812AC	SYMC SCR Y450 25L_39100 36102	UN	P	870899	PLS101	1.0000000000	360895.0000000000	KG	360895.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3698	95257256	11	PLS101	PLS100	4120816AA	SYM SCR Y460 Q260 25L, 탱크 아쎄이	UN	P	870899	PLS101	47.0000000000	374162.0000000000	KG	17585614.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3699	95257256	10	PLS101	PLS100	4120816AA	SYM SCR Y460 Q260 25L, 탱크 아쎄이	UN	P	870899	PLS101	38.0000000000	374162.0000000000	KG	14218156.0000000000																							0	1			95833		1000928									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3700	95257247	18	PLS101	PLS100	4115768AJ	FTA FWD E85 GMW 9BUX KYO, 60010557, HSD	UN	P	870899	PLS101	6.0000000000	231564.0000000000	KG	1389384.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
3701	95257247	17	PLS101	PLS100	4115764AM	FTA AWD NA_1TU_ 9BUX KYO, 60010560, HSH	UN	P	870899	PLS101	129.0000000000	281651.0000000000	KG	36332979.0000000000																							0	1			95833		1000420									2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC	2026-04-13  14:18:06	PKG01_IF_LOAD.SALES_PROC			
